gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,ggroup,gind,gsector,gsubind
011770,20031231,2003,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20031231,2003,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20041231,2004,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20041231,2004,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20051231,2005,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20051231,2005,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20061231,2006,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20061231,2006,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20071231,2007,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20071231,2007,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20081231,2008,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20081231,2008,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20091231,2009,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20091231,2009,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20101231,2010,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20101231,2010,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20111231,2011,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20111231,2011,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20121231,2012,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20121231,2012,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20131231,2013,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20131231,2013,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20141231,2014,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20141231,2014,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20151231,2015,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20151231,2015,INDL,C,D,STD,USD,A,4020,402030,40,40203020
011770,20161231,2016,FS,C,D,STD,USD,A,4020,402030,40,40203020
011770,20161231,2016,INDL,C,D,STD,USD,A,4020,402030,40,40203020
012233,20001231,2000,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20011231,2001,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20021231,2002,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20031231,2003,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20041231,2004,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20051231,2005,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20061231,2006,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20071231,2007,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20081231,2008,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20091231,2009,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012233,20101231,2010,INDL,C,D,STD,USD,I,3520,352010,35,35201010
012441,20000930,2000,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20010930,2001,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20020930,2002,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20031231,2003,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20041231,2004,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20051231,2005,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20061231,2006,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20071231,2007,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20081231,2008,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20091231,2009,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20101231,2010,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20111231,2011,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20121231,2012,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20131231,2013,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20141231,2014,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20151231,2015,INDL,C,D,STD,USD,A,4510,451020,45,45102010
012441,20161231,2016,INDL,C,D,STD,USD,A,4510,451020,45,45102010
013092,20000930,2000,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20010930,2001,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20020930,2002,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20030930,2003,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20040930,2004,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20050930,2005,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20060930,2006,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20070930,2007,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20080930,2008,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20090930,2009,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20100930,2010,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20110930,2011,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20120930,2012,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20130930,2013,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20140930,2014,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20150930,2015,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20160930,2016,INDL,C,D,STD,USD,A,2530,253010,25,25301040
013092,20170930,2017,INDL,C,D,STD,USD,A,2530,253010,25,25301040
014412,20001231,2000,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20011231,2001,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20021231,2002,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20031231,2003,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20041231,2004,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20051231,2005,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20061231,2006,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20071231,2007,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20081231,2008,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20091231,2009,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20101231,2010,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20111231,2011,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20121231,2012,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20131231,2013,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20141231,2014,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20151231,2015,INDL,C,D,STD,USD,I,2530,253020,25,25302020
014412,20161231,2016,INDL,C,D,STD,USD,I,2530,253020,25,25302020
017035,20001231,2000,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20001231,2000,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20011231,2001,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20011231,2001,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20021231,2002,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20021231,2002,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20031231,2003,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20031231,2003,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20041231,2004,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20041231,2004,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20051231,2005,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20051231,2005,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20061231,2006,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20061231,2006,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20071231,2007,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20071231,2007,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20081231,2008,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20081231,2008,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20091231,2009,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20091231,2009,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20101231,2010,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20101231,2010,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20111231,2011,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20111231,2011,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20121231,2012,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20121231,2012,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20131231,2013,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20131231,2013,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20141231,2014,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20141231,2014,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20151231,2015,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20151231,2015,INDL,C,D,STD,USD,A,4030,403010,40,40301040
017035,20161231,2016,FS,C,D,STD,USD,A,4030,403010,40,40301040
017035,20161231,2016,INDL,C,D,STD,USD,A,4030,403010,40,40301040
021238,20001231,2000,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20011231,2001,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20021231,2002,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20031231,2003,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20041231,2004,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20051231,2005,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20061231,2006,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20071231,2007,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20081231,2008,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20091231,2009,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20101231,2010,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20111231,2011,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20121231,2012,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20131231,2013,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20141231,2014,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20151231,2015,INDL,C,D,STD,USD,A,2010,201040,20,20104010
021238,20161231,2016,INDL,C,D,STD,USD,A,2010,201040,20,20104010
023225,20121231,2012,INDL,C,D,STD,USD,A,5020,502010,50,50201030
023225,20131231,2013,INDL,C,D,STD,USD,A,5020,502010,50,50201030
023225,20141231,2014,INDL,C,D,STD,USD,A,5020,502010,50,50201030
023225,20151231,2015,INDL,C,D,STD,USD,A,5020,502010,50,50201030
023225,20161231,2016,INDL,C,D,STD,USD,A,5020,502010,50,50201030
023252,20000630,2000,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20010630,2001,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20020630,2002,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20030630,2003,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20040630,2004,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20050630,2005,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20060630,2006,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20070630,2007,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20080630,2008,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20090630,2009,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20100630,2010,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20110630,2011,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20120630,2012,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20130630,2013,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20140630,2014,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20150630,2015,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20160630,2016,INDL,C,D,STD,USD,A,2520,252010,25,25201020
023252,20170630,2017,INDL,C,D,STD,USD,A,2520,252010,25,25201020
024468,20001231,2000,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20011231,2001,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20021231,2002,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20031231,2003,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20041231,2004,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20051231,2005,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20061231,2006,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20071231,2007,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20081231,2008,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20091231,2009,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20101231,2010,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20111231,2011,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20121231,2012,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20131231,2013,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20141231,2014,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20151231,2015,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024468,20161231,2016,INDL,C,D,STD,USD,A,3520,352010,35,35201010
024800,20000930,2000,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20010930,2001,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20020930,2002,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20030930,2003,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20040930,2004,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20050930,2005,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20060930,2006,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20070930,2007,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20080930,2008,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20090930,2009,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20100930,2010,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20110930,2011,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20120930,2012,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20130930,2013,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20140930,2014,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20150930,2015,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20160930,2016,INDL,C,D,STD,USD,A,4530,453010,45,45301020
024800,20170930,2017,INDL,C,D,STD,USD,A,4530,453010,45,45301020
025124,20001231,2000,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20011231,2001,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20021231,2002,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20031231,2003,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20041231,2004,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20051231,2005,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20061231,2006,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20071231,2007,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20081231,2008,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20091231,2009,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20101231,2010,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20111231,2011,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20121231,2012,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20131231,2013,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20141231,2014,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20151231,2015,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025124,20161231,2016,INDL,C,D,STD,USD,A,1510,151010,15,15101040
025340,20000930,2000,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20010930,2001,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20020930,2002,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20030930,2003,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20040930,2004,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20050930,2005,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20060930,2006,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20070930,2007,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20080930,2008,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20090930,2009,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20100930,2010,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20110930,2011,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20120930,2012,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20130930,2013,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20140930,2014,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20150930,2015,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20160930,2016,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025340,20170930,2017,INDL,C,D,STD,USD,A,2520,252010,25,25201030
025405,20001231,2000,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20011231,2001,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20021231,2002,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20031231,2003,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20041231,2004,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20051231,2005,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20061231,2006,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20071231,2007,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20081231,2008,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20091231,2009,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20101231,2010,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20111231,2011,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20121231,2012,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20131231,2013,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20141231,2014,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20151231,2015,INDL,C,D,STD,USD,I,2010,201040,20,20104010
025405,20161231,2016,INDL,C,D,STD,USD,I,2010,201040,20,20104010
026011,20000331,1999,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20010331,2000,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20020331,2001,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20030331,2002,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20040331,2003,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20050331,2004,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20060331,2005,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20070331,2006,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20080331,2007,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20090331,2008,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20100331,2009,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20110331,2010,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20120331,2011,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20130331,2012,INDL,C,D,STD,USD,I,4510,451030,45,45103010
026011,20140331,2013,INDL,C,D,STD,USD,I,4510,451030,45,45103010
027794,20000630,2000,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20010630,2001,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20020630,2002,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20030630,2003,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20040630,2004,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20050630,2005,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20060630,2006,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20070630,2007,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20080630,2008,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20090630,2009,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20100630,2010,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20110630,2011,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20120630,2012,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20130630,2013,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20140630,2014,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20150630,2015,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20160630,2016,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027794,20170630,2017,INDL,C,D,STD,USD,A,4530,453010,45,45301020
027914,20001231,2000,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20001231,2000,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20011231,2001,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20011231,2001,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20021231,2002,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20021231,2002,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20031231,2003,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20031231,2003,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20041231,2004,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20041231,2004,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20051231,2005,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20051231,2005,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20061231,2006,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20061231,2006,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20071231,2007,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20071231,2007,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20081231,2008,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20081231,2008,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20091231,2009,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20091231,2009,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20101231,2010,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20101231,2010,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20111231,2011,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20111231,2011,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20121231,2012,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20121231,2012,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20131231,2013,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20131231,2013,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20141231,2014,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20141231,2014,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20151231,2015,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20151231,2015,INDL,C,D,STD,USD,A,3510,351020,35,35102030
027914,20161231,2016,FS,C,D,STD,USD,A,3510,351020,35,35102030
027914,20161231,2016,INDL,C,D,STD,USD,A,3510,351020,35,35102030
028034,20001231,2000,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20001231,2000,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20011231,2001,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20011231,2001,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20021231,2002,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20021231,2002,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20031231,2003,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20031231,2003,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20041231,2004,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20041231,2004,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20051231,2005,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20051231,2005,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20061231,2006,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20061231,2006,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20071231,2007,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20071231,2007,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20081231,2008,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20081231,2008,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20091231,2009,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20091231,2009,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20101231,2010,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20101231,2010,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20111231,2011,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20111231,2011,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20121231,2012,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20121231,2012,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20131231,2013,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20131231,2013,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20141231,2014,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20141231,2014,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20151231,2015,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20151231,2015,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028034,20161231,2016,FS,C,D,STD,USD,A,4030,403010,40,40301040
028034,20161231,2016,INDL,C,D,STD,USD,A,4030,403010,40,40301040
028216,20001231,2000,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20001231,2000,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20011231,2001,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20011231,2001,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20021231,2002,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20021231,2002,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20031231,2003,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20031231,2003,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20041231,2004,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20041231,2004,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20051231,2005,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20051231,2005,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20061231,2006,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20061231,2006,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20071231,2007,FS,C,D,STD,USD,A,4030,403010,40,40301050
